id,name,type,reason,team,fixture,league
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-04-10T19:00:00+00:00,La Liga
136,G. Pique,Missing Fixture,Muscle Injury,Barcelona,2022-04-10T19:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-04-10T19:00:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-04-10T19:00:00+00:00,La Liga
256,D. Alves,Missing Fixture,Inactive,Barcelona,2022-04-14T19:00:00+00:00,UEFA Europa League
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-04-14T19:00:00+00:00,UEFA Europa League
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-04-14T19:00:00+00:00,UEFA Europa League
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-04-14T19:00:00+00:00,UEFA Europa League
136,G. Pique,Questionable,Muscle Injury,Barcelona,2022-04-14T19:00:00+00:00,UEFA Europa League
101814,R. Araujo,Missing Fixture,Yellow Cards,Barcelona,2022-04-18T19:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-04-18T19:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Thigh Injury,Barcelona,2022-04-18T19:00:00+00:00,La Liga
136,G. Pique,Missing Fixture,Muscle Injury,Barcelona,2022-04-18T19:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Muscle Injury,Barcelona,2022-04-18T19:00:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-04-18T19:00:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-04-21T19:30:00+00:00,La Liga
133609,Pedri,Missing Fixture,Thigh Injury,Barcelona,2022-04-21T19:30:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Lacking Match Fitness,Barcelona,2022-04-21T19:30:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-04-21T19:30:00+00:00,La Liga
135775,A. Fati,Missing Fixture,Thigh Injury,Barcelona,2022-04-24T19:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Thigh Injury,Barcelona,2022-04-24T19:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Lacking Match Fitness,Barcelona,2022-04-24T19:00:00+00:00,La Liga
139,S. Umtiti,Missing Fixture,Injury,Barcelona,2022-04-24T19:00:00+00:00,La Liga
2737,M. Braithwaite,Missing Fixture,Illness,Barcelona,2022-05-01T19:00:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Muscle Injury,Barcelona,2022-05-01T19:00:00+00:00,La Liga
162712,O. Mingueza,Missing Fixture,Illness,Barcelona,2022-05-01T19:00:00+00:00,La Liga
161933,Nico,Missing Fixture,Leg Injury,Barcelona,2022-05-01T19:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Thigh Injury,Barcelona,2022-05-01T19:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Lacking Match Fitness,Barcelona,2022-05-01T19:00:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Muscle Injury,Barcelona,2022-05-07T19:00:00+00:00,La Liga
161933,Nico,Missing Fixture,Leg Injury,Barcelona,2022-05-07T19:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Thigh Injury,Barcelona,2022-05-07T19:00:00+00:00,La Liga
136,G. Pique,Missing Fixture,Groin Injury,Barcelona,2022-05-07T19:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Lacking Match Fitness,Barcelona,2022-05-07T19:00:00+00:00,La Liga
127,M. ter Stegen,Missing Fixture,Illness,Barcelona,2022-05-07T19:00:00+00:00,La Liga
144,S. Busquets,Missing Fixture,Yellow Cards,Barcelona,2022-05-10T19:30:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Muscle Injury,Barcelona,2022-05-10T19:30:00+00:00,La Liga
161933,Nico,Missing Fixture,Leg Injury,Barcelona,2022-05-10T19:30:00+00:00,La Liga
133609,Pedri,Missing Fixture,Thigh Injury,Barcelona,2022-05-10T19:30:00+00:00,La Liga
136,G. Pique,Missing Fixture,Groin Injury,Barcelona,2022-05-10T19:30:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Lacking Match Fitness,Barcelona,2022-05-10T19:30:00+00:00,La Liga
128,J. Alba,Missing Fixture,Yellow Cards,Barcelona,2022-05-15T17:30:00+00:00,La Liga
101814,R. Araujo,Missing Fixture,Injury,Barcelona,2022-05-15T17:30:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Muscle Injury,Barcelona,2022-05-15T17:30:00+00:00,La Liga
619,E. Garcia,Missing Fixture,Yellow Cards,Barcelona,2022-05-15T17:30:00+00:00,La Liga
161933,Nico,Missing Fixture,Leg Injury,Barcelona,2022-05-15T17:30:00+00:00,La Liga
133609,Pedri,Missing Fixture,Thigh Injury,Barcelona,2022-05-15T17:30:00+00:00,La Liga
136,G. Pique,Missing Fixture,Groin Injury,Barcelona,2022-05-15T17:30:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Lacking Match Fitness,Barcelona,2022-05-15T17:30:00+00:00,La Liga
538,F. de Jong,Missing Fixture,Yellow Cards,Barcelona,2022-05-15T17:30:00+00:00,La Liga
38735,S. Dest,Missing Fixture,Muscle Injury,Barcelona,2022-05-22T20:00:00+00:00,La Liga
619,E. Garcia,Missing Fixture,Injury,Barcelona,2022-05-22T20:00:00+00:00,La Liga
161933,Nico,Missing Fixture,Leg Injury,Barcelona,2022-05-22T20:00:00+00:00,La Liga
133609,Pedri,Missing Fixture,Thigh Injury,Barcelona,2022-05-22T20:00:00+00:00,La Liga
136,G. Pique,Missing Fixture,Groin Injury,Barcelona,2022-05-22T20:00:00+00:00,La Liga
137,S. Roberto,Missing Fixture,Lacking Match Fitness,Barcelona,2022-05-22T20:00:00+00:00,La Liga
